,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
10,1.6463612699567982e-10,1.0000746812701649,0.06647432247625908,0.011758613368764805,0.012417864277078186,0.011397109506831277,0.013159575364052434,0.01087432816465579,0.012430611544207782,0.011397109504488495,0.012417864277078179,1.6463612699567982e-10,0.0,0.0,0.0,1.6463612699567982e-10,0.0,1.6463612699567982e-10,0.0,0.0,0.011397109504489092,0.0,0.0,0.011397109506830918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,1.0000746812701649,0.06647432247625949,0.011758613368765217,0.012417864277078593,0.011397109506831685,0.013159575364052838,0.010874328164656197,0.01243061154420819,0.011397109504488903,0.012417864277078586,0.0,0.0,1.6463612699567982e-10,0.0,0.0,1.6463612699567982e-10,0.0,0.0,0.0,0.0113971095044895,1.6463612699567982e-10,0.0,0.011397109506831328,0.0,1.6463612699567982e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6463612699567982e-10
12,1.6463612699567982e-10,1.0000746812701649,0.06647432247626002,0.011758613368765748,0.012417864277079126,0.01139710950683222,0.013159575364053372,0.010874328164656732,0.012430611544208724,0.011397109504489437,0.01241786427707912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011397109504490032,0.0,0.0,0.01139710950683186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,1.6463612699567982e-10,1.0000746812701649,0.06647432247626002,0.011758613368765748,0.012417864277079126,0.01139710950683222,0.013159575364053372,0.010874328164656732,0.012430611544208724,0.011397109504489437,0.01241786427707912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011397109504490032,0.0,0.0,0.01139710950683186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,1.0000746812701649,0.06647432247625958,0.0117586133687653,0.012417864277078678,0.011397109506831772,0.013159575364052925,0.010874328164656282,0.012430611544208277,0.01139710950448899,0.012417864277078671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011397109504489586,0.0,0.0,0.011397109506831413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,1.0000746812701649,0.06647432247625935,0.011758613368765079,0.012417864277078456,0.011397109506831548,0.013159575364052703,0.01087432816465606,0.012430611544208053,0.011397109504488766,0.01241786427707845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011397109504489362,0.0,0.0,0.011397109506831189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.0,1.0000746812701646,0.06647432247625555,0.011758613368761273,0.012417864277074649,0.011397109506827742,0.0131595753640489,0.010874328164652254,0.012430611544204247,0.01139710950448496,0.012417864277074643,0.0,1.6463612699567982e-10,1.6463612699567982e-10,1.6463612699567982e-10,0.0,1.6463612699567982e-10,0.0,0.0,0.0,0.011397109504485557,1.6463612699567982e-10,0.0,0.011397109506827385,0.0,1.6463612699567982e-10,0.0,0.0,0.0,0.0,0.0,0.0,1.6463612699567982e-10,1.6463612699567982e-10
17,1.6463612699567982e-10,1.0000746812701649,0.06647432247625863,0.011758613368764359,0.012417864277077736,0.01139710950683083,0.013159575364051986,0.010874328164655342,0.012430611544207335,0.011397109504488048,0.012417864277077731,1.6463612699567982e-10,0.0,0.0,0.0,1.6463612699567982e-10,0.0,1.6463612699567982e-10,0.0,0.0,0.011397109504488644,0.0,0.0,0.01139710950683047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0.0,1.0000746812701649,0.066474322476261,0.011758613368766725,0.012417864277080108,0.011397109506833201,0.013159575364054358,0.010874328164657712,0.012430611544209706,0.011397109504490419,0.012417864277080103,0.0,1.6463612699567982e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011397109504491016,1.6463612699567982e-10,0.0,0.011397109506832842,0.0,1.6463612699567982e-10,0.0,0.0,0.0,0.0,0.0,0.0,1.6463612699567982e-10,1.6463612699567982e-10
19,1.6463612699567982e-10,1.0000746812701649,0.06647432247626088,0.011758613368766605,0.012417864277079981,0.011397109506833075,0.013159575364054224,0.010874328164657585,0.012430611544209578,0.011397109504490292,0.012417864277079974,1.6463612699567982e-10,0.0,0.0,0.0,1.6463612699567982e-10,0.0,1.6463612699567982e-10,0.0,0.0,0.011397109504490887,0.0,0.0,0.011397109506832715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.0,1.0000746812701646,0.06647432247625666,0.011758613368762386,0.012417864277075766,0.01139710950682886,0.013159575364050017,0.01087432816465337,0.012430611544205364,0.011397109504486077,0.01241786427707576,0.0,1.6463612699567982e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011397109504486672,1.6463612699567982e-10,0.0,0.0113971095068285,0.0,1.6463612699567982e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6463612699567982e-10
21,1.6463612699567982e-10,1.0000746812701649,0.06647432247626002,0.011758613368765748,0.012417864277079126,0.01139710950683222,0.013159575364053372,0.010874328164656732,0.012430611544208724,0.011397109504489437,0.01241786427707912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011397109504490032,0.0,0.0,0.01139710950683186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0,1.0000746812701649,0.06647432247625994,0.011758613368765661,0.012417864277079037,0.01139710950683213,0.013159575364053284,0.010874328164656643,0.012430611544208636,0.011397109504489349,0.012417864277079032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011397109504489945,1.6463612699567982e-10,0.0,0.011397109506831772,0.0,1.6463612699567982e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6463612699567982e-10
23,1.6463612699567982e-10,1.0000746812701649,0.06647432247625523,0.011758613368760964,0.012417864277074338,0.011397109506827431,0.013159575364048586,0.010874328164651944,0.012430611544203937,0.01139710950448465,0.012417864277074333,1.6463612699567982e-10,0.0,0.0,0.0,1.6463612699567982e-10,0.0,0.0,0.0,0.0,0.011397109504485246,0.0,0.0,0.011397109506827072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0.0,1.0000746812701649,0.0664743224762598,0.011758613368765523,0.012417864277078902,0.011397109506831994,0.013159575364053148,0.010874328164656506,0.012430611544208499,0.011397109504489212,0.012417864277078895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011397109504489808,0.0,0.0,0.011397109506831635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.0,1.0000746812701649,0.06647432247625966,0.011758613368765387,0.012417864277078767,0.01139710950683186,0.013159575364053015,0.010874328164656371,0.012430611544208364,0.011397109504489078,0.01241786427707876,0.0,0.0,1.6463612699567982e-10,0.0,0.0,1.6463612699567982e-10,0.0,0.0,0.0,0.011397109504489673,1.6463612699567982e-10,0.0,0.011397109506831501,0.0,1.6463612699567982e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6463612699567982e-10
26,0.0,1.0000746812701646,0.06647432247625577,0.011758613368761495,0.012417864277074872,0.011397109506827966,0.013159575364049122,0.010874328164652476,0.012430611544204469,0.011397109504485184,0.012417864277074867,0.0,1.6463612699567982e-10,1.6463612699567982e-10,1.6463612699567982e-10,0.0,1.6463612699567982e-10,0.0,0.0,0.0,0.011397109504485779,1.6463612699567982e-10,0.0,0.011397109506827607,0.0,1.6463612699567982e-10,0.0,0.0,0.0,0.0,0.0,0.0,1.6463612699567982e-10,1.6463612699567982e-10
27,0.0,1.000074681270165,0.06647432247626271,0.01175861336876844,0.012417864277081817,0.01139710950683491,0.01315957536405606,0.01087432816465942,0.012430611544211413,0.011397109504492128,0.01241786427708181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011397109504492724,0.0,0.0,0.01139710950683455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6463612699567982e-10
28,0.0,1.0000746812701649,0.0664743224762611,0.011758613368766829,0.012417864277080205,0.011397109506833298,0.013159575364054448,0.010874328164657809,0.012430611544209802,0.011397109504490516,0.012417864277080198,0.0,1.6463612699567982e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011397109504491111,1.6463612699567982e-10,0.0,0.01139710950683294,0.0,1.6463612699567982e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6463612699567982e-10
29,0.0,1.0000746812701649,0.06647432247625966,0.011758613368765387,0.012417864277078767,0.01139710950683186,0.013159575364053015,0.010874328164656371,0.012430611544208364,0.011397109504489078,0.01241786427707876,0.0,0.0,1.6463612699567982e-10,0.0,0.0,1.6463612699567982e-10,0.0,0.0,0.0,0.011397109504489673,1.6463612699567982e-10,0.0,0.011397109506831501,0.0,1.6463612699567982e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6463612699567982e-10
30,0.0,1.0000746812701646,0.0664743224762594,0.011758613368765113,0.012417864277078496,0.011397109506831588,0.013159575364052744,0.010874328164656099,0.012430611544208093,0.011397109504488806,0.01241786427707849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0113971095044894,0.0,0.0,0.011397109506831229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,0.0,1.0000746812701649,0.06647432247625935,0.011758613368765079,0.012417864277078456,0.011397109506831548,0.013159575364052703,0.01087432816465606,0.012430611544208053,0.011397109504488766,0.01241786427707845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011397109504489362,0.0,0.0,0.011397109506831189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,0.0,1.0000746812701649,0.0664743224762598,0.011758613368765523,0.012417864277078902,0.011397109506831994,0.013159575364053148,0.010874328164656506,0.012430611544208499,0.011397109504489212,0.012417864277078895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011397109504489808,0.0,0.0,0.011397109506831635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,0.0,1.0000746812701649,0.06647432247625944,0.011758613368765165,0.012417864277078545,0.011397109506831638,0.013159575364052793,0.010874328164656149,0.012430611544208141,0.011397109504488856,0.012417864277078538,0.0,1.6463612699567982e-10,1.6463612699567982e-10,0.0,0.0,1.6463612699567982e-10,0.0,0.0,0.0,0.011397109504489451,1.6463612699567982e-10,0.0,0.011397109506831279,0.0,1.6463612699567982e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6463612699567982e-10
34,0.0,1.0000746812701646,0.06647432247625622,0.01175861336876194,0.012417864277075318,0.01139710950682841,0.013159575364049568,0.010874328164652922,0.012430611544204917,0.011397109504485628,0.012417864277075311,0.0,1.6463612699567982e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011397109504486224,1.6463612699567982e-10,0.0,0.011397109506828053,0.0,1.6463612699567982e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6463612699567982e-10
35,0.0,1.0000746812701646,0.06647432247625577,0.011758613368761495,0.012417864277074872,0.011397109506827966,0.013159575364049122,0.010874328164652476,0.012430611544204469,0.011397109504485184,0.012417864277074867,0.0,1.6463612699567982e-10,1.6463612699567982e-10,1.6463612699567982e-10,0.0,1.6463612699567982e-10,0.0,0.0,0.0,0.011397109504485779,1.6463612699567982e-10,0.0,0.011397109506827607,0.0,1.6463612699567982e-10,0.0,0.0,0.0,0.0,0.0,0.0,1.6463612699567982e-10,1.6463612699567982e-10
36,1.6463612699567982e-10,1.0000746812701649,0.06647432247625998,0.011758613368765715,0.012417864277079086,0.01139710950683218,0.01315957536405333,0.010874328164656692,0.012430611544208684,0.011397109504489397,0.01241786427707908,1.6463612699567982e-10,0.0,0.0,0.0,1.6463612699567982e-10,0.0,1.6463612699567982e-10,0.0,0.0,0.011397109504489994,0.0,0.0,0.011397109506831822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,0.0,1.0000746812701649,0.06647432247626024,0.01175861336876597,0.012417864277079348,0.011397109506832441,0.013159575364053596,0.010874328164656954,0.012430611544208946,0.01139710950448966,0.012417864277079343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011397109504490256,0.0,0.0,0.011397109506832084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,0.0,1.0000746812701649,0.06647432247626044,0.01175861336876616,0.012417864277079534,0.011397109506832627,0.013159575364053778,0.01087432816465714,0.012430611544209132,0.011397109504489845,0.012417864277079528,0.0,1.6463612699567982e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011397109504490441,1.6463612699567982e-10,0.0,0.011397109506832268,0.0,1.6463612699567982e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6463612699567982e-10
39,1.6463612699567982e-10,1.0000746812701649,0.06647432247625634,0.011758613368762078,0.012417864277075455,0.011397109506828547,0.013159575364049703,0.01087432816465306,0.012430611544205052,0.011397109504485765,0.012417864277075448,0.0,0.0,0.0,0.0,1.6463612699567982e-10,0.0,0.0,0.0,0.0,0.011397109504486361,0.0,0.0,0.011397109506828188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,0.0,1.0000746812701649,0.06647432247625581,0.011758613368761547,0.01241786427707492,0.011397109506828013,0.013159575364049167,0.010874328164652525,0.012430611544204518,0.01139710950448523,0.012417864277074914,0.0,1.6463612699567982e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011397109504485827,1.6463612699567982e-10,0.0,0.011397109506827655,0.0,1.6463612699567982e-10,0.0,0.0,0.0,0.0,0.0,0.0,1.6463612699567982e-10,1.6463612699567982e-10
41,0.0,1.0000746812701649,0.0664743224762598,0.011758613368765523,0.012417864277078902,0.011397109506831994,0.013159575364053148,0.010874328164656506,0.012430611544208499,0.011397109504489212,0.012417864277078895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011397109504489808,0.0,0.0,0.011397109506831635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,1.6463612699567982e-10,1.0000746812701649,0.06647432247625684,0.011758613368762575,0.01241786427707595,0.011397109506829043,0.013159575364050198,0.010874328164653555,0.012430611544205548,0.01139710950448626,0.012417864277075944,0.0,0.0,0.0,0.0,1.6463612699567982e-10,0.0,1.6463612699567982e-10,0.0,0.0,0.011397109504486858,0.0,0.0,0.011397109506828686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,0.0,1.0000746812701649,0.0664743224762598,0.011758613368765523,0.012417864277078902,0.011397109506831994,0.013159575364053148,0.010874328164656506,0.012430611544208499,0.011397109504489212,0.012417864277078895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011397109504489808,0.0,0.0,0.011397109506831635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,0.0,1.0000746812701649,0.06647432247625971,0.01175861336876544,0.012417864277078815,0.011397109506831909,0.013159575364053062,0.01087432816465642,0.012430611544208414,0.011397109504489127,0.012417864277078808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011397109504489723,1.6463612699567982e-10,0.0,0.01139710950683155,0.0,1.6463612699567982e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6463612699567982e-10
45,1.6463612699567982e-10,1.0000746812701649,0.06647432247625913,0.011758613368764857,0.012417864277078234,0.011397109506831326,0.013159575364052479,0.010874328164655838,0.012430611544207831,0.011397109504488544,0.012417864277078227,1.6463612699567982e-10,0.0,0.0,0.0,1.6463612699567982e-10,0.0,1.6463612699567982e-10,0.0,0.0,0.01139710950448914,0.0,0.0,0.011397109506830967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,0.0,1.0000746812701649,0.06647432247626052,0.011758613368766244,0.01241786427707962,0.011397109506832712,0.013159575364053865,0.010874328164657224,0.012430611544209219,0.011397109504489931,0.012417864277079613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011397109504490526,0.0,0.0,0.011397109506832355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,0.0,1.0000746812701649,0.06647432247625949,0.011758613368765217,0.012417864277078593,0.011397109506831685,0.013159575364052838,0.010874328164656197,0.01243061154420819,0.011397109504488903,0.012417864277078586,0.0,0.0,1.6463612699567982e-10,0.0,0.0,1.6463612699567982e-10,0.0,0.0,0.0,0.0113971095044895,1.6463612699567982e-10,0.0,0.011397109506831328,0.0,1.6463612699567982e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6463612699567982e-10
48,1.6463612699567982e-10,1.0000746812701649,0.06647432247625927,0.011758613368764994,0.01241786427707837,0.011397109506831461,0.013159575364052614,0.010874328164655974,0.012430611544207966,0.011397109504488679,0.012417864277078363,1.6463612699567982e-10,0.0,0.0,0.0,1.6463612699567982e-10,0.0,1.6463612699567982e-10,0.0,0.0,0.011397109504489276,0.0,0.0,0.011397109506831102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,0.0,1.0000746812701649,0.06647432247625855,0.011758613368764272,0.012417864277077648,0.011397109506830743,0.013159575364051896,0.010874328164655254,0.012430611544207246,0.011397109504487959,0.012417864277077643,0.0,0.0,1.6463612699567982e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.011397109504488556,0.0,0.0,0.011397109506830384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6463612699567982e-10
50,1.6463612699567982e-10,1.0000746812701649,0.06647432247625913,0.011758613368764857,0.012417864277078234,0.011397109506831326,0.013159575364052479,0.010874328164655838,0.012430611544207831,0.011397109504488544,0.012417864277078227,1.6463612699567982e-10,0.0,0.0,0.0,1.6463612699567982e-10,0.0,1.6463612699567982e-10,0.0,0.0,0.01139710950448914,0.0,0.0,0.011397109506830967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,0.0,1.0000746812701649,0.06647432247625855,0.011758613368764272,0.012417864277077648,0.011397109506830743,0.013159575364051896,0.010874328164655254,0.012430611544207246,0.011397109504487959,0.012417864277077643,0.0,0.0,1.6463612699567982e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.011397109504488556,0.0,0.0,0.011397109506830384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6463612699567982e-10
52,1.6463612699567982e-10,1.0000746812701649,0.06647432247626016,0.011758613368765885,0.012417864277079261,0.011397109506832355,0.013159575364053508,0.010874328164656867,0.01243061154420886,0.011397109504489572,0.012417864277079256,1.6463612699567982e-10,0.0,0.0,0.0,1.6463612699567982e-10,0.0,1.6463612699567982e-10,0.0,0.0,0.01139710950449017,0.0,0.0,0.011397109506831996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,0.0,1.0000746812701649,0.06647432247625935,0.011758613368765079,0.012417864277078456,0.011397109506831548,0.013159575364052703,0.01087432816465606,0.012430611544208053,0.011397109504488766,0.01241786427707845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011397109504489362,0.0,0.0,0.011397109506831189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,0.0,1.0000746812701649,0.06647432247625971,0.01175861336876544,0.012417864277078815,0.011397109506831909,0.013159575364053062,0.01087432816465642,0.012430611544208414,0.011397109504489127,0.012417864277078808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011397109504489723,1.6463612699567982e-10,0.0,0.01139710950683155,0.0,1.6463612699567982e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6463612699567982e-10
55,0.0,1.0000746812701649,0.06647432247625921,0.011758613368764942,0.01241786427707832,0.011397109506831413,0.013159575364052567,0.010874328164655925,0.012430611544207918,0.01139710950448863,0.012417864277078312,0.0,0.0,1.6463612699567982e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.011397109504489225,0.0,0.0,0.011397109506831054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6463612699567982e-10
56,0.0,1.0000746812701649,0.06647432247626006,0.0117586133687658,0.012417864277079175,0.011397109506832268,0.013159575364053419,0.010874328164656779,0.012430611544208773,0.011397109504489486,0.01241786427707917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011397109504490082,0.0,0.0,0.011397109506831909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,1.6463612699567982e-10,1.0000746812701646,0.06647432247625495,0.011758613368760688,0.012417864277074066,0.011397109506827159,0.013159575364048317,0.01087432816465167,0.012430611544203662,0.011397109504484377,0.012417864277074059,1.6463612699567982e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011397109504484972,0.0,0.0,0.0113971095068268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,1.6463612699567982e-10,1.0000746812701649,0.06647432247625569,0.011758613368761408,0.012417864277074784,0.011397109506827877,0.013159575364049034,0.010874328164652388,0.012430611544204382,0.011397109504485095,0.012417864277074779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011397109504485692,0.0,0.0,0.011397109506827518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,0.0,1.0000746812701649,0.06647432247626024,0.01175861336876597,0.012417864277079348,0.011397109506832441,0.013159575364053596,0.010874328164656954,0.012430611544208946,0.01139710950448966,0.012417864277079343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011397109504490256,0.0,0.0,0.011397109506832084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,0.0,1.0000746812701646,0.06647432247625555,0.011758613368761273,0.012417864277074649,0.011397109506827742,0.0131595753640489,0.010874328164652254,0.012430611544204247,0.01139710950448496,0.012417864277074643,0.0,1.6463612699567982e-10,1.6463612699567982e-10,1.6463612699567982e-10,0.0,1.6463612699567982e-10,0.0,0.0,0.0,0.011397109504485557,1.6463612699567982e-10,0.0,0.011397109506827385,0.0,1.6463612699567982e-10,0.0,0.0,0.0,0.0,0.0,0.0,1.6463612699567982e-10,1.6463612699567982e-10
61,0.0,1.0000746812701649,0.06647432247625949,0.011758613368765217,0.012417864277078593,0.011397109506831685,0.013159575364052838,0.010874328164656197,0.01243061154420819,0.011397109504488903,0.012417864277078586,0.0,0.0,1.6463612699567982e-10,0.0,0.0,1.6463612699567982e-10,0.0,0.0,0.0,0.0113971095044895,1.6463612699567982e-10,0.0,0.011397109506831328,0.0,1.6463612699567982e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6463612699567982e-10
62,1.6463612699567982e-10,1.0000746812701649,0.06647432247625885,0.01175861336876458,0.01241786427707796,0.011397109506831054,0.013159575364052208,0.010874328164655564,0.012430611544207557,0.011397109504488271,0.012417864277077953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011397109504488866,0.0,0.0,0.011397109506830694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
