,0,1,2,3,4,5
57,8.324503893722467,8.683725302225785,8.060463870736386,7.977906503188421,8.471917874083337,3.7086255171397737
58,3.83611562061876,2.028253201189759,3.4558728400975616,4.084816322844783,3.6902647114243807,6.507518318452449
59,2.7350094483806333,3.307090761466469,3.0494368484063394,1.592397158646459,2.410630496815626,6.117340912042547
60,4.918586114871106,5.224417208241555,3.5681388651925343,4.849254909639772,4.511749984681098,3.6735541488976287
61,1.7444545635537867,3.4574374598056763,3.245679263782145,3.3579555501950376,2.4417478599544884,6.06109191076911
62,2.1742373949961595,4.166823079279826,3.9684807110305145,3.98643175668037,3.873477670083304,6.203380470519131
63,2.5832070114760532,3.500381635045985,3.4386244466836766,2.474773043797853,2.379255487949818,6.395989098544003
64,3.0249495202077723,3.2973388275796056,3.2690535024979352,3.1190745599192105,1.9558031285141209,5.940437210154718
65,1.9853428892384049,2.664865755514315,3.1854154596603563,2.8652029002477866,2.5729269637877357,6.747083795682455
66,2.7491315928320033,4.120676606772228,4.339085402336842,3.5433151049863385,4.4115499240310045,7.024259100440471
67,2.2355792822988128,3.155681112779342,2.5842677678947235,3.2495791272566064,2.8710638138183104,5.146092238887451
68,2.390620893006205,2.8405803066547226,1.3490303734357025,2.7899004118087296,2.4763500403943524,5.340346542361221
69,2.6948907641682696,2.955123866608496,2.794148918306515,2.1880531925379976,1.7975890303162594,6.319818659590115
70,3.734191343855696,3.8367940834036336,4.354757808126214,2.652784181232362,3.5355840729166257,4.6269585488127705
71,3.312556832830348,3.5219605526891566,3.903411355636865,2.6884542821444852,2.520444136268177,5.894405977022241
72,3.7298346523647767,1.534711673675812,3.2744448164597744,3.4535818524440716,2.774706246969051,6.424080152376509
73,2.5105544974354554,4.8132991252352655,4.199365058958977,4.093777566548074,3.285184866354344,5.984527491207782
74,2.661839000119619,3.3692468783199807,4.102485648990003,3.5487685279371965,2.591432406051302,5.597873095497083
75,1.5144101079391419,3.8220917216083703,3.5419066267140535,2.8062719042344146,3.19119937364578,6.370699851344154
76,2.3617589186171823,4.118511248561911,3.4705870244819117,2.4141057658118186,3.2702025984746994,6.037911236386789
77,1.6121325632480419,3.132035248481894,2.453118553513565,1.8318698797817512,0.9584563284910752,5.538117460594097
78,2.7608566000748507,1.7383665950943399,2.832667237770491,3.0309159369598544,2.598454205199717,5.929663930909284
79,4.366635551533433,2.103218799895606,3.641865745553517,4.253258379584409,4.176116597383655,6.753653742408698
80,5.4112852242319285,4.264532542071692,4.49720860062446,5.178101180223969,4.9544299509910825,3.6366451733532186
81,2.96045986378792,1.8942985985630436,3.5176909259154336,3.697285465629305,3.4459015716659844,6.66443975062962
82,2.512451103804993,3.457211906649312,4.58377967518774,3.868163885227822,3.510242326557276,5.874105640337621
83,4.482479915148664,4.220329955513138,3.661762720422563,4.310603628272884,3.614874454888402,6.621919609034632
84,1.8777601468648806,4.078142798917759,3.6075675025400957,2.8157284422614453,3.2926847172621336,6.124266821507224
85,3.378479071933437,3.6678879613251394,2.9044681342737317,3.169976546589653,1.5127397846669863,5.762361528195209
86,3.1463032944974914,3.681783360228141,3.6169101654012135,3.4042616247707462,2.1653980071782617,5.419290701336172
87,1.7254408027875725,3.8173556144678678,2.8855191881508095,3.2560761685643027,2.5201209276220196,6.15382896345015
88,2.0250239905643257,3.2810353522541975,3.4139551456680555,3.1278214942189755,2.3335871496973035,6.504845303164059
89,3.0577707938636856,3.5762290468682845,3.469710675084506,3.3214583272673703,2.020995598856994,6.18003253882479
90,2.699459763929428,2.704888048925774,1.294228392850623,3.04132684534525,2.3715292453649153,6.137177704069141
91,2.9716645299176356,3.858047451749695,1.6761599456031242,3.5399722304529666,3.2165206691083785,6.8462903395649946
92,3.111368714102217,2.267798121532473,3.361181399044174,3.3548007214541564,2.8011801790757827,5.711182099215817
93,3.3088207120435262,2.4748439949980514,2.24230668448665,2.934957374214889,2.0184911286549623,5.602774408577128
94,2.458203970493821,3.508166333789004,2.816359478156188,1.6908778746936945,1.5228404357133687,5.534207187026554
95,2.8999035673571174,2.972673058251108,1.7658072116393593,3.0778875126152236,2.542112811187104,6.319614060061356
96,3.3700897417798834,4.16176515461177,3.6358959255710555,3.6960631220753797,2.463880051300674,6.43594842079875
97,3.3937606435205883,4.131272341904695,4.595779548532977,3.9284315131315104,4.010618098699162,6.937277819201945
98,1.8599980934907931,3.443173362722823,2.8366645842619724,2.8112923285976956,1.5615908130100766,5.87400166167224
99,2.922679110561557,4.0045462798928835,2.5405196091463402,3.348459344671994,2.1642610622257026,6.207608701512487
100,1.497416630486673,2.75497776394674,2.628399330402684,2.6974437707747216,1.182845586066244,5.952209680596513
101,2.6644752349906313,3.2944958378865565,3.342308202309692,1.8837032617572829,1.7266266747945789,5.0055893567541005
102,2.813437671011453,3.855234383508203,2.456775716260687,3.2254010529980324,1.997338183370556,6.370855333146255
103,3.7017316670699114,4.170412500024689,3.8162394854679187,3.3632160459668508,2.775311424235825,6.7366505383765025
104,3.166989160336884,2.7725916281530774,3.127361618938556,2.3177093342038337,2.0791874199325395,6.639608535037174
105,3.3184802105973072,4.098968621691299,3.7027805964555913,1.9038987980017563,3.534650386791515,6.0936957507774405
106,2.8944422494995123,3.1600209523668448,3.9079862331608326,3.257783868627224,2.4331491313312363,4.712658095358627
107,1.6589780807188592,3.093009890696648,3.164775986496716,2.2539099840252157,1.6466838048736467,5.343641254918434
108,3.9683838754330383,4.259018254892084,4.471659661738351,1.8535060361880948,3.7220006052017145,6.024245708753897
109,2.1686376279098853,2.4776503293555123,3.3235704721269435,2.8869983438160336,2.0704708227131134,5.879795407762477
110,3.392326744450616,2.8395797692915603,3.467818279732977,3.204190120389731,1.8490588385817401,6.762446084128181
111,3.4220147286712916,4.135398679763366,3.322942408363935,3.073205459990581,2.065043207626107,6.2867780107410605
112,2.530962068674759,2.944078871530806,1.0498338392729523,2.902768651397313,2.2007420772067627,5.833606162597176
113,5.056815003999167,5.820357447357452,4.782375366950856,4.824971795611135,3.4663371157936753,6.936210096936328
114,2.039586670595038,4.086404095798736,3.4879913841207206,3.6399577743653575,2.901927522681454,6.305815002207492
115,2.0282539668720667,2.58210595635398,2.8768873824858394,1.8558955401829496,1.8329800558781661,5.954589340077146
116,2.6528396112862045,3.1201330967294094,3.051914394015102,2.217116166130654,2.6571580506397763,6.687509961954675
117,3.1013892422295393,3.028847709138377,3.4549419446755683,1.7705459158108618,2.9527506167207243,6.347355057856407
118,1.5301888422167444,3.214302394773489,3.3929858875709265,2.858835047499959,1.7622287874595344,5.950838518116712
119,2.6886771304104746,4.999183893029176,4.085128096232519,4.054506789824017,4.2755835234624096,6.475931033045149
120,1.417672073208172,3.2586359311632496,3.247706173858293,3.1935338534602016,1.953175573312442,6.160635272946658
121,2.255144449247496,3.9508215553456325,3.372494752174534,2.9717581454178514,2.984070813471759,6.627130460229406
122,3.876971135131917,4.282364603803128,3.3806252956538354,3.469000605308212,2.7281710914685466,6.578514903180402
123,3.8443432372887494,4.327930923442915,3.7996005030821163,2.2494011490552714,3.688344622297101,5.315987179689855
124,2.6839818041766685,2.9955277788467094,2.9152299575680916,3.09068224908661,1.3439703187001268,6.164179339676098
125,3.9234468507585554,4.380885998091702,4.144237236326553,2.8064173169606117,3.8051503467152097,6.5828044743523915
126,2.962174068125037,3.1793673903000226,1.5682306026843573,3.385555495784206,3.1142687817448538,5.322944392527862
127,3.2399020467625785,3.670787281854121,0.9280739041334315,3.409279894391239,3.0097048828001465,6.088065721924575
128,2.5520747171452327,2.914322215190455,3.4943513463208453,3.3004349501081243,2.349038776909731,6.505344874350793
129,3.23026245015358,4.388259082309059,2.6070137644723816,3.739180462867811,2.810748434605756,6.58931365218238
130,5.6750313728591255,3.2453624297041523,5.59612878681578,5.530109543123454,5.461928154680051,7.996855951207742
131,4.442996080995382,5.370466090741368,3.524951050909772,5.039588591285925,5.108254834327969,7.313606957657802
132,3.0153173487546088,3.3916685776515743,3.5171446616651862,2.2224195442251644,1.8874363083544825,5.573473866708395
133,2.7665055767050193,3.0842829341054263,3.125409749143551,1.802313600472855,2.3789494891776553,6.5998549771268165
134,3.8774683688355633,4.240363421096761,4.35165219111331,4.139066797019336,2.9106821870798147,6.566005666826181
135,3.0067581350413737,2.8471333333473146,1.049479865528789,3.1028380304890706,2.876320180318693,5.755150107077876
136,2.8398400780404023,3.279808408198459,3.3004279535586494,2.302382809088837,1.6611450558673866,5.528655475513967
137,3.6822946451712983,3.0496962024804763,3.597356876313884,2.7610376542518047,2.8969649515806193,6.967598318513974
138,2.03306248091461,3.359309208167756,3.7316842684386455,2.2975696171294007,2.8098799078621703,5.910659179056903
139,2.200301830386048,2.2317760694046695,2.7314359895154023,1.8067091346401276,1.0353619920147483,5.826085125996383
140,2.7538676826495756,3.1243988693502134,3.045006272755148,1.5625185346515265,2.336838953824143,5.38435661328327
141,1.201613308180033,2.63440078283293,2.700236377759114,2.823617951055269,2.0633407921269855,6.08093171213409
142,3.232819672612101,2.510344772879187,2.414612885283851,3.3158262669889482,2.7493702211170095,5.181976215281234
143,2.276311548160708,3.8585979912002926,3.1864383711129154,2.1463244754288078,2.365437346571651,6.116987461515402
144,4.1361831740420705,4.006179207758569,4.359647698809877,2.750790268611596,3.6080462808484235,6.90584806884495
145,3.5232005680930216,3.9811848338510427,2.307439944582484,3.8255108490917404,3.3206641721601184,6.366263687600101
146,1.796654643544659,2.7155473408698616,2.8103230046139176,2.682549005569027,1.3886023418575668,5.724658897503949
147,2.4572789541758024,3.3454946493113153,3.534513191343193,3.327000153072579,1.7632685378793094,6.20611074062809
148,2.9691022040124726,3.783516879457239,3.03944339403044,2.354826047052831,1.87840239550882,6.049908524738797
149,2.5655283202054227,3.6664743527566697,2.475491232901959,1.8994626298606188,1.5001349673475441,5.868208129306075
150,3.4537116721050776,3.5068618526651587,1.3874352356219233,3.1716909099595227,2.4857001880149814,6.383522361443052
151,3.182256391658472,4.4974028242498365,2.3070761019385677,3.7840956458321386,3.167024450098845,6.263491901088329
152,2.856900133732273,2.379500516908661,2.9847882553047898,2.0139702522828595,2.3977562157253143,6.083150760373369
153,1.7566592307720132,3.4170107682424757,2.8157545545361127,2.791194169075519,1.9396925987892304,6.014639491749507
154,5.759975215669216,6.073953249211103,5.597490854204459,5.228689571855402,5.88708709681353,2.7233209622826435
155,1.4218798082086217,3.421174291681418,3.177751455257301,3.0439518325520893,2.778465138760915,5.825575412031573
156,3.232623681126124,3.602941394677902,4.379268794203956,4.3119920121887585,3.740013772860211,6.714151439684183
157,3.427126200070756,3.8966858841996994,3.665521032894424,1.2131996044452662,3.2659508510072217,6.393680802040344
158,4.243867558597273,4.68317433026977,2.640130996046209,4.597144974050287,4.609508800776018,5.946569750466037
159,2.354913368725746,2.8979247873530007,2.92307127816135,2.8411133592390256,1.2605743936210607,5.269617454699136
160,4.175044461862354,4.96975392355828,4.588341840102922,4.111285471122936,3.849571205143536,6.638456496558
161,2.7458016021975857,3.210674448385739,3.190612820103325,2.821816958257581,2.1378353641143795,6.136239855102164
162,4.422729307119829,2.648073372516998,4.222644906109017,4.319476851053045,3.9919762186572103,6.822177167729732
163,5.263881904334451,3.0644974529376965,4.991811803556069,4.999844545985806,5.347113119859801,7.648075869195552
164,2.7521961453627464,3.510067261133233,3.2075507503602125,1.8270977611243036,1.5021279919632191,5.37508126443588
165,1.5617131830968296,2.7198789256669276,3.0604745718435438,2.237090728789947,2.09045356173864,6.2703808598174
166,3.64240029176689,1.568652685525261,3.7220553341531426,3.8057334355693166,3.951062243426063,5.9699160994654
167,2.457819454334282,3.4253500456269355,3.469926562832497,3.2436084463786767,1.9690813061368357,6.24693161292785
168,1.3858304811671305,2.9351341931844663,2.8598501501825035,1.9009009379215542,1.5365568298765178,6.089683553240013
169,3.5162158736014053,3.1972012662382476,3.6463560228181238,3.587948602409435,2.7428622805954634,6.317832697076713
170,2.45184698528936,3.5837202923980964,2.907281958777366,2.8556207126396855,1.0271821192964519,5.5521027514189845
171,3.11448937896558,3.113714168564882,2.024702788443858,3.3463581326224077,3.0401038034803234,4.5666955302237335
172,2.724100619493976,3.1831021398077337,3.823614305782301,2.5193872496426692,2.3575008987203026,5.522618464730961
173,1.9961765549872148,3.133064409587683,2.9585226902122144,2.737225921669697,1.1748319750930758,5.973266274062189
174,4.556218316556001,5.296336686996849,2.991215884542275,5.003384353541807,4.881792439424396,7.502409999765008
175,1.385483596265629,3.1821313225700147,3.336962740645111,3.0468142968528547,2.567576276014763,6.295969320945487
176,3.761999677490955,4.123704964247869,3.8573572277374732,1.8763796566552133,3.3203298031764756,6.599043123832514
177,2.346303738642727,2.931612735390675,3.245424130943265,1.9163857649337046,1.6077508717700142,5.241969397490009
178,1.942389166011448,3.802374870843617,3.252244981067869,3.1052868950259707,2.017625193275718,5.816770243674257
179,3.015937766917214,4.890535926838627,4.7481189598751286,4.060991607145306,3.96219599710031,5.885848499225574
180,3.726741968123984,3.3649849277725616,3.2890269818843265,3.736834142841866,3.4041247334100944,4.095987227134395
181,3.118383154959206,0.9980205041713224,3.0229871859420214,3.2800086817190763,3.0699748261932553,6.551694623940629
182,2.834889738659339,3.8890347806003382,2.7793040484244185,2.1262602411058023,1.545657090320499,5.495672709673945
183,4.3473488235647935,2.38900028688924,4.728080367504249,4.547088677043991,4.59459226596179,7.080507625396537
184,2.10509179762328,3.00761969016282,2.476434941609044,2.748024844239985,1.146610757692029,6.032220083019076
185,4.658593470379061,3.5460387337694455,4.673738939666431,4.426042566016151,4.031327329259182,5.986485751996116
186,2.5853428554781974,2.2851437013300275,1.5708049443240852,2.8633215560502148,2.7321538139215744,5.346214328585067
187,3.080591157512784,3.3008844569135944,1.6910064718807938,3.1008910631373374,2.328588205680394,6.221749892871577
188,2.138795710448418,4.096049176076873,3.5650740504900584,3.845236607338254,3.5649840834780084,6.587856193912939
189,2.3113145114436864,3.6487562688604744,3.7101798925175027,3.3828124704957343,2.629727720318891,5.588409923963552
190,1.8791533839266985,3.440060584095517,3.74562809865938,3.26962634877238,2.463179040198806,5.6527847546305265
191,3.0997467597002504,3.9538106655015612,3.2375305877273273,2.0282645406976196,2.3216189124613007,6.231848795674917
192,2.463063367080975,3.289346188282997,3.362725858462821,3.2649790856922185,2.025068012245961,6.194667669386103
193,2.769798988134974,3.8845068907214686,2.9447560206307877,1.2767385768219854,1.9917352823070105,6.009986088313526
194,4.756383435529542,4.693973563688262,5.227702527027042,3.8267137464111047,5.198528171241945,6.8888031252715916
195,3.854160418251695,3.3533693736259305,3.7271948885142074,3.7936261341614825,3.571221358421398,4.41244391204885
196,3.901519270039281,4.0217889909558275,1.5182800902912694,4.042124844430864,3.9171760228530395,6.60099583085629
197,3.164870184684158,3.609662749614426,3.3148392861070093,2.9655070572818296,1.8448908923865144,6.056659045166838
198,2.4094015787691085,2.9284912892477384,3.2267449040543057,3.2550712061253013,1.9421134335051293,6.473653586507889
199,5.564450299769684,5.776460961178785,6.141322125506604,5.7166952431037155,5.153375521018069,2.6010038405976252
200,3.6879516911881045,2.109386799423006,3.100311094782356,3.444336022553788,2.804625398514384,6.362415676043479
201,1.1038522013640866,3.3432053984888706,3.536004806460085,3.0273912688226137,2.247043164182707,5.782930337323898
202,2.8312098113496496,3.2069936715764533,1.0549921503084898,3.183475899604306,2.8213793631482744,6.253958155035025
203,3.5669319952977303,3.569685795130998,4.422593663391455,2.3573708657659487,3.242943560055533,5.48993709331704
204,2.286321539878338,3.470749466627203,3.203821189204167,1.685701607595007,2.6801089531563895,6.1007275586282645
205,3.239478302049981,3.030353792929168,3.6154438087834646,3.3077045628013146,2.1331377378155123,5.905301370529388
206,2.39108874776385,3.4126835890722917,1.4767189255057278,3.1326999404841263,2.442331037558691,6.12583530492254
207,3.3995855354804903,4.085203817597361,3.199791451396159,2.7817498348291307,3.426606533539907,5.043497982235129
208,2.80209319715437,2.7334598412975883,2.7857369547233737,1.961484231073555,1.8088950238813448,6.339313335439181
209,2.9020361659397516,4.217095735135449,3.4850575908066896,3.683640973061275,2.165603916390036,6.156920523672279
210,1.8949973637065163,3.139638497843362,2.739525626160566,3.1680837169074705,2.1983543923229547,6.448607864083465
211,2.12872980058224,3.2818718126539266,2.7323761020886574,2.04910855383684,1.3997047320139995,5.514556759512954
212,3.1954839586470514,3.954349860612896,2.436360096068229,3.7532477533151294,3.092193072161633,6.627429172654071
213,2.047456307310884,3.262190108761168,2.841479503128826,2.767041039399516,1.1664538632884704,5.356443253587696
214,1.7233116967307638,3.3269984771726144,3.144116696287766,2.3809563469740547,3.0935907180894735,6.696824078502713
215,3.4733432733207974,3.3587917537195433,2.300974306990414,3.255367035195462,2.8602508562411226,4.863889356511515
216,2.5661301134615964,3.1871854278048284,2.994019091579529,1.6358782018239293,1.1332975386516637,6.1079663806059425
217,2.6752485570811264,3.3405060153593134,1.747432717296632,1.7876887061287372,2.2814755874418555,6.3969620130908895
218,3.402839672030067,2.8870445014888264,1.3737275790205876,3.5321557428525745,3.4712545531328685,6.440891848915823
219,1.2068289466367257,3.8992144893178793,3.3508710382278672,3.154865856830996,2.5792474729133534,5.7452207113836335
220,6.397844221034543,6.382415807494079,7.425936037713915,6.066108119002215,7.121096006257055,8.351671060092748
221,1.96422097716247,1.5975816827965967,2.857247287196104,3.149668440495272,2.8266835501902867,6.203622624464322
222,2.9761733065486187,3.2367162160751883,3.789909760960969,1.7790303451874054,2.9273323205980764,5.298549490822925
223,3.271242553195541,3.3779622151468676,3.555547721991449,3.60055007163283,2.4496801179480765,6.5525169837842
224,2.9039034363474454,3.1158929822970265,1.3103718128958608,2.9959771687836256,2.3231818451477086,6.011538816632174
225,2.615871210611821,3.132796541949464,2.5003590992182674,2.5254430860272747,1.224850699527783,6.09774607720822
226,3.509454688584902,2.127331406466236,3.0262558604906977,3.3280804331482625,2.711381158941585,6.059059907092531
227,2.80340958197332,3.756225302010112,3.1965694085654004,1.6688272081852513,1.9647726666344858,6.160028457504093
228,3.255275636312828,4.169373511630311,3.1197555562448285,2.179233410122883,3.0702930360667584,6.803318927020402
229,3.8365862244750066,4.5785967409685355,3.7441580422735754,3.581401505457543,3.126719542589327,3.249930807821513
230,2.3462624079708463,2.7184579821483266,3.2321637872229245,1.134092153903954,1.914318151141248,5.649733061286133
231,2.7350094483806333,3.307090761466469,3.0494368484063394,1.592397158646459,2.410630496815626,6.117340912042547
232,3.0831687484130574,3.469513001399264,3.2525228438384084,1.1617795094220411,2.16016214094525,6.106664458998108
233,2.9698472111062393,1.1003500086085316,2.8880887449173747,3.272445961350433,2.987931201605255,5.248237021426995
234,3.5389984825506198,3.3536799131883535,3.676008530794309,2.245330330241013,2.9418677910651807,6.646770912331082
235,1.7573079956237945,3.497999836311709,3.4683003079319916,3.0817336808365647,3.1169983758502173,6.238357888931087
236,2.692624933337004,3.9078442949391925,3.8023461083625874,2.467107058935558,3.3232549943460623,6.532077669733052
237,3.840000469056941,3.11970356188113,4.405388784530744,3.7255351838591264,2.5964491223771753,5.933698529417204
238,2.1953815081955383,2.889851583644386,2.7246314595679775,1.7918277549054,1.712626719006262,4.863602655374811
239,1.7396779928450437,3.1950818585111063,3.0555408051802724,1.6860879055264908,2.1949662557706677,6.059342836672651
240,1.8472061568273241,3.7096935409523444,2.730551177875757,2.9360309836409244,1.376772511160438,5.8026559728863365
241,3.0259963058270487,3.3349808821851528,3.5712473268878493,3.2377153998051558,1.9442845263638058,6.4564030298475
242,2.3724852129222853,3.7010537838136477,3.795613221530565,3.947127408854433,3.236045799389883,7.029249222531289
243,3.195126157402564,4.140839040916812,4.063278621768836,3.553017528945396,2.9480449365348225,6.337497224658376
244,1.4630622024375237,2.8449678038338275,2.9686000093479032,2.152106424162795,1.4241185837261587,5.582694403315857
245,2.564380396360646,3.7471631361801694,3.411859070578791,3.1511176079372936,1.902355672982434,5.779407004072774
246,3.403788990101583,2.246369796007067,4.15685497317755,2.3702834530697983,3.380107848860689,6.353841689925719
247,2.74950970128755,2.93973651534956,0.827668063083983,2.8397048508930376,2.1658295952319944,5.751966379152276
248,3.267241015568458,4.212793001451137,3.7951602187128013,2.96070628590938,3.4866523870231787,6.5476607795795205
249,2.444397275483016,2.8926362700643438,3.082905969313081,2.1570185299182185,2.24362033958369,6.106130384751339
250,9.437851794328497,9.090425480295012,9.327734065794942,9.356779414422315,9.223620399340957,4.415301355818472
251,2.930190526389609,3.057047076360478,2.915251309844327,2.208321420577331,1.6874092741796969,6.438544223092799
252,3.089355356043109,3.6245419754364296,1.8874791106028777,3.2868723030752807,2.7453375035830168,5.711581556118736
253,1.455790796666623,3.0057919107490974,2.7678532454180003,2.7004152838425943,1.2435736907385075,5.883984941337943
254,1.2057848887113967,3.4220911824837272,2.602831099468894,2.9205824227294643,2.281987739165105,6.207712830487084
255,2.8805489481340976,3.5192357127441776,3.7413320907729357,3.2813729569271803,1.8064494258897383,5.7433805066451855
256,1.8497920572084574,3.4355084001260705,3.2085242158204834,3.0556768795968337,1.8585316802770326,6.160085155422533
257,4.19591711491831,2.423432089174584,4.084648849960769,4.419487113822195,4.429527735456302,6.725101256547201
258,3.3379293945957613,2.740370484003648,2.1109682594028945,3.00747369660804,1.9588905599013207,5.748619662307479
259,3.7912771312648617,4.090300347208423,3.005865427914536,2.780287395442755,2.7518480837666717,5.950485390658
260,2.499384126323079,3.630054978179548,3.4494037053175086,2.2864765931661895,1.9130949687213707,4.340322482383877
261,1.9191045967398608,2.3947567541855137,3.3172766841695895,3.006911160934285,1.9404809693506486,6.170642988713322
262,2.3776580740613618,2.9463033222032027,3.0226930186453616,1.4048841428277608,2.3953662191004894,6.044497752936436
263,2.556334721020778,2.9007461088850803,3.552235877121936,1.456707586970558,2.315667281487454,5.893764319993261
